site_index,species,node_type,x,y,z,mask_mean,mask_std,mask_seed_123
0,Mo,0,0.0127612630124887,1.834561948025378,3.7199999999999998,0.3348584771156311,0.0,0.3348584771156311
1,Mo,0,-1.582396611968703,4.597456448063598,3.72,0.29827219247817993,0.0,0.29827219247817993
2,Mo,0,-3.1775544869498953,7.360350948101818,3.72,0.26122671365737915,0.0,0.26122671365737915
3,Mo,0,-4.772712361931087,10.123245448140038,3.7200000000000006,0.3043430745601654,0.0,0.3043430745601654
4,Mo,0,-6.367870236912278,12.886139948178256,3.7200000000000006,0.2877104878425598,0.0,0.2877104878425598
5,Mo,0,-7.963028111893471,15.649034448216476,3.720000000000001,0.30697348713874817,0.0,0.30697348713874817
6,Mo,0,-9.558185986874662,18.411928948254698,3.720000000000001,0.3383980691432953,0.0,0.3383980691432953
7,Mo,0,-11.153343861855856,21.174823448292916,3.7200000000000015,0.30509477853775024,0.0,0.30509477853775024
8,Mo,0,3.2030770130124884,1.834561948025378,3.72,0.3174349367618561,0.0,0.3174349367618561
9,Mo,0,1.607919138031297,4.597456448063598,3.72,0.29488423466682434,0.0,0.29488423466682434
10,Mo,0,0.01276126305010461,7.360350948101818,3.7200000000000006,0.2997112274169922,0.0,0.2997112274169922
11,Mo,0,-1.5823966119310873,10.123245448140038,3.7200000000000006,0.3146721124649048,0.0,0.3146721124649048
12,Mo,0,-3.1775544869122783,12.886139948178256,3.720000000000001,0.2692084312438965,0.0,0.2692084312438965
13,Mo,0,-4.772712361893471,15.649034448216476,3.720000000000001,0.3173663914203644,0.0,0.3173663914203644
14,Mo,0,-6.367870236874663,18.411928948254698,3.7200000000000015,0.31485575437545776,0.0,0.31485575437545776
15,Mo,0,-7.963028111855855,21.174823448292916,3.7200000000000015,0.27494242787361145,0.0,0.27494242787361145
16,X,1,6.393392763012487,1.834561948025378,3.72,0.0,0.0,0.0
17,Mo,0,4.7982348880312955,4.597456448063598,3.7200000000000006,0.26325222849845886,0.0,0.26325222849845886
18,Mo,0,3.2030770130501036,7.360350948101818,3.7200000000000006,0.3340173661708832,0.0,0.3340173661708832
19,Mo,0,1.6079191380689117,10.123245448140038,3.720000000000001,0.28219735622406006,0.0,0.28219735622406006
20,Mo,0,0.012761263087720742,12.886139948178256,3.720000000000001,0.2559815049171448,0.0,0.2559815049171448
21,Mo,0,-1.582396611893472,15.649034448216476,3.7200000000000015,0.3037358224391937,0.0,0.3037358224391937
22,Mo,0,-3.177554486874664,18.411928948254698,3.7200000000000015,0.31227442622184753,0.0,0.31227442622184753
23,Mo,0,-4.772712361855856,21.174823448292916,3.7200000000000015,0.2974265515804291,0.0,0.2974265515804291
24,Mo,0,9.583708513012487,1.834561948025378,3.7200000000000006,0.2932463586330414,0.0,0.2932463586330414
25,Mo,0,7.988550638031295,4.597456448063598,3.7200000000000006,0.2916049659252167,0.0,0.2916049659252167
26,Mo,0,6.3933927630501035,7.360350948101818,3.720000000000001,0.2983052134513855,0.0,0.2983052134513855
27,Mo,0,4.798234888068912,10.123245448140038,3.720000000000001,0.3061569631099701,0.0,0.3061569631099701
28,Mo,0,3.2030770130877206,12.886139948178256,3.7200000000000015,0.3082875907421112,0.0,0.3082875907421112
29,Mo,0,1.6079191381065279,15.649034448216476,3.7200000000000015,0.30244705080986023,0.0,0.30244705080986023
30,Mo,0,0.012761263125335987,18.411928948254698,3.7200000000000015,0.3110598027706146,0.0,0.3110598027706146
31,Mo,0,-1.582396611855856,21.174823448292916,3.720000000000002,0.25913187861442566,0.0,0.25913187861442566
32,Mo,0,12.774024263012489,1.834561948025378,3.7200000000000006,0.3002004623413086,0.0,0.3002004623413086
33,Mo,0,11.178866388031297,4.597456448063598,3.720000000000001,0.27145689725875854,0.0,0.27145689725875854
34,Mo,0,9.583708513050105,7.360350948101818,3.720000000000001,0.2756722867488861,0.0,0.2756722867488861
35,Mo,0,7.988550638068913,10.123245448140038,3.7200000000000015,0.3311043679714203,0.0,0.3311043679714203
36,Mo,0,6.393392763087722,12.886139948178256,3.7200000000000015,0.284812331199646,0.0,0.284812331199646
37,Mo,0,4.7982348881065295,15.649034448216476,3.7200000000000015,0.30910196900367737,0.0,0.30910196900367737
38,Mo,0,3.2030770131253377,18.411928948254698,3.720000000000002,0.3094971179962158,0.0,0.3094971179962158
39,Mo,0,1.6079191381441458,21.174823448292916,3.720000000000002,0.28842994570732117,0.0,0.28842994570732117
40,Mo,0,15.964340013012489,1.834561948025378,3.720000000000001,0.2507389783859253,0.0,0.2507389783859253
41,Mo,0,14.369182138031297,4.597456448063598,3.720000000000001,0.28343549370765686,0.0,0.28343549370765686
42,Mo,0,12.774024263050105,7.360350948101818,3.7200000000000015,0.2821138799190521,0.0,0.2821138799190521
43,Mo,0,11.178866388068913,10.123245448140038,3.7200000000000015,0.26894500851631165,0.0,0.26894500851631165
44,Mo,0,9.583708513087721,12.886139948178256,3.7200000000000015,0.2675124406814575,0.0,0.2675124406814575
45,Mo,0,7.988550638106529,15.649034448216476,3.720000000000002,0.29130420088768005,0.0,0.29130420088768005
46,Mo,0,6.3933927631253376,18.411928948254698,3.720000000000002,0.33085426688194275,0.0,0.33085426688194275
47,Mo,0,4.798234888144146,21.174823448292916,3.7200000000000024,0.27481529116630554,0.0,0.27481529116630554
48,Mo,0,19.15465576301249,1.834561948025378,3.720000000000001,0.29328808188438416,0.0,0.29328808188438416
49,Mo,0,17.5594978880313,4.597456448063598,3.7200000000000015,0.3290311098098755,0.0,0.3290311098098755
50,Mo,0,15.964340013050105,7.360350948101818,3.7200000000000015,0.314052551984787,0.0,0.314052551984787
51,Mo,0,14.369182138068913,10.123245448140038,3.7200000000000015,0.27007633447647095,0.0,0.27007633447647095
52,Mo,0,12.774024263087721,12.886139948178256,3.720000000000002,0.27082687616348267,0.0,0.27082687616348267
53,Mo,0,11.17886638810653,15.649034448216476,3.720000000000002,0.31477028131484985,0.0,0.31477028131484985
54,Mo,0,9.583708513125337,18.411928948254698,3.7200000000000024,0.3169596195220947,0.0,0.3169596195220947
55,Mo,0,7.988550638144146,21.174823448292916,3.7200000000000024,0.3061893880367279,0.0,0.3061893880367279
56,Mo,0,22.34497151301249,1.834561948025378,3.7200000000000015,0.3262810707092285,0.0,0.3262810707092285
57,Mo,0,20.7498136380313,4.597456448063598,3.7200000000000015,0.3178272843360901,0.0,0.3178272843360901
58,Mo,0,19.154655763050105,7.360350948101818,3.7200000000000015,0.2920469343662262,0.0,0.2920469343662262
59,Mo,0,17.55949788806891,10.123245448140038,3.720000000000002,0.28287559747695923,0.0,0.28287559747695923
60,Mo,0,15.964340013087721,12.886139948178256,3.720000000000002,0.3186891973018646,0.0,0.3186891973018646
61,Mo,0,14.36918213810653,15.649034448216476,3.7200000000000024,0.2973302900791168,0.0,0.2973302900791168
62,Mo,0,12.774024263125337,18.411928948254698,3.7200000000000024,0.31852179765701294,0.0,0.31852179765701294
63,Mo,0,11.178866388144145,21.174823448292916,3.720000000000003,0.33445143699645996,0.0,0.33445143699645996
64,S,0,1.5823966120063198,0.9283325520128419,2.16,0.3779044449329376,0.0,0.3779044449329376
65,S,0,-0.012761262974872345,3.691227052051062,2.1600000000000006,0.3923458158969879,0.0,0.3923458158969879
66,S,0,-1.6079191379560638,6.454121552089282,2.1600000000000006,0.34092071652412415,0.0,0.34092071652412415
67,S,0,-3.2030770129372557,9.217016052127502,2.160000000000001,0.40276312828063965,0.0,0.40276312828063965
68,S,0,-4.798234887918449,11.979910552165723,2.160000000000001,0.3741984963417053,0.0,0.3741984963417053
