site_index,species,node_type,x,y,z,mask_mean,mask_std,mask_seed_123,mask_seed_456,mask_seed_789
0,Mo,0,0.0127612630124887,1.834561948025378,3.7199999999999998,0.08029204607009888,0.004218758549541235,0.08623385429382324,0.07778812199831009,0.0768541619181633
1,Mo,0,-1.582396611968703,4.597456448063598,3.72,0.07318854331970215,0.003891739994287491,0.07860838621854782,0.06964950263500214,0.07130774110555649
2,Mo,0,-3.1775544869498953,7.360350948101818,3.72,0.07259631156921387,0.002447911538183689,0.06913472712039948,0.07428877800703049,0.07436543703079224
3,Mo,0,-4.772712361931087,10.123245448140038,3.7200000000000006,0.0796259194612503,0.003205427899956703,0.07913269847631454,0.08377505838871002,0.07597000896930695
4,Mo,0,-6.367870236912278,12.886139948178256,3.7200000000000006,0.07682269811630249,0.000702973804436624,0.07639094442129135,0.07781410962343216,0.07626304775476456
5,Mo,0,-7.963028111893471,15.649034448216476,3.720000000000001,0.07688214629888535,0.003172629978507757,0.0804639384150505,0.07743141800165176,0.07275106757879257
6,Mo,0,-9.558185986874662,18.411928948254698,3.720000000000001,0.07853787392377853,0.007007726468145847,0.08740163594484329,0.07026702910661697,0.07794495671987534
7,Mo,0,-11.153343861855856,21.174823448292916,3.7200000000000015,0.09885288029909134,0.0025560741778463125,0.09874480962753296,0.10203605145215988,0.09577777236700058
8,Mo,0,3.2030770130124884,1.834561948025378,3.72,0.07721911370754242,0.004344193264842033,0.08309445530176163,0.07583653926849365,0.07272635400295258
9,Mo,0,1.607919138031297,4.597456448063598,3.72,0.08760356903076172,0.0017212779494002461,0.08847829699516296,0.08913353085517883,0.08519889414310455
10,Mo,0,0.01276126305010461,7.360350948101818,3.7200000000000006,0.07834675908088684,0.001787919900380075,0.07934674620628357,0.07985799014568329,0.07583554834127426
11,Mo,0,-1.5823966119310873,10.123245448140038,3.7200000000000006,0.07547659426927567,0.0024207555688917637,0.07873457670211792,0.07293697446584702,0.07475822418928146
12,Mo,0,-3.1775544869122783,12.886139948178256,3.720000000000001,0.07413066923618317,0.0020606499165296555,0.07159411162137985,0.07664145529270172,0.07415644824504852
13,Mo,0,-4.772712361893471,15.649034448216476,3.720000000000001,0.08010274171829224,0.002830781741067767,0.08348631113767624,0.08026394248008728,0.07655796408653259
14,Mo,0,-6.367870236874663,18.411928948254698,3.7200000000000015,0.07886233180761337,0.003754807636141777,0.08235207200050354,0.0805835947394371,0.07365131378173828
15,Mo,0,-7.963028111855855,21.174823448292916,3.7200000000000015,0.07767228037118912,0.004811359569430351,0.07388193160295486,0.08446119725704193,0.07467371225357056
16,X,1,6.393392763012487,1.834561948025378,3.72,0.24551494419574738,0.026463139802217484,0.28245750069618225,0.22185881435871124,0.23222854733467102
17,Mo,0,4.7982348880312955,4.597456448063598,3.7200000000000006,0.07537633925676346,0.006372000556439161,0.07092621177434921,0.07081533968448639,0.08438748866319656
18,Mo,0,3.2030770130501036,7.360350948101818,3.7200000000000006,0.08560469001531601,0.005247022490948439,0.09115201979875565,0.08709919452667236,0.07856286317110062
19,Mo,0,1.6079191380689117,10.123245448140038,3.720000000000001,0.07737962156534195,0.003212586510926485,0.074126236140728,0.081752710044384,0.07625992596149445
20,Mo,0,0.012761263087720742,12.886139948178256,3.720000000000001,0.07817161083221436,0.006323923822492361,0.06971259415149689,0.08491543680429459,0.07988680154085159
21,Mo,0,-1.582396611893472,15.649034448216476,3.7200000000000015,0.07920971512794495,0.0031488407403230667,0.07920004427433014,0.08307106047868729,0.07535802572965622
22,Mo,0,-3.177554486874664,18.411928948254698,3.7200000000000015,0.08353874087333679,0.005341798532754183,0.08342328667640686,0.0901380404829979,0.07705488801002502
23,Mo,0,-4.772712361855856,21.174823448292916,3.7200000000000015,0.08084302395582199,0.0013354066759347916,0.07896675169467926,0.08196733891963959,0.08159498870372772
24,Mo,0,9.583708513012487,1.834561948025378,3.7200000000000006,0.07957170158624649,0.0024095524568110704,0.07872232794761658,0.07713845372200012,0.08285433799028397
25,Mo,0,7.988550638031295,4.597456448063598,3.7200000000000006,0.07727699726819992,0.002974393079057336,0.07763460278511047,0.07346850633621216,0.08072787523269653
26,Mo,0,6.3933927630501035,7.360350948101818,3.720000000000001,0.09769432991743088,0.003626462770625949,0.09548841416835785,0.1028069332242012,0.09478762745857239
27,Mo,0,4.798234888068912,10.123245448140038,3.720000000000001,0.08249001950025558,0.0038124544080346823,0.08138507604598999,0.0784723162651062,0.08761267364025116
28,Mo,0,3.2030770130877206,12.886139948178256,3.7200000000000015,0.07600754499435425,0.004491038154810667,0.07962565124034882,0.06967785954475403,0.0787191241979599
29,Mo,0,1.6079191381065279,15.649034448216476,3.7200000000000015,0.07813099771738052,0.0045641944743692875,0.07897337526082993,0.07216764241456985,0.08325197547674179
30,Mo,0,0.012761263125335987,18.411928948254698,3.7200000000000015,0.08332835137844086,0.0005778591148555279,0.08322033286094666,0.08408387750387192,0.0826808363199234
31,Mo,0,-1.582396611855856,21.174823448292916,3.720000000000002,0.07770532369613647,0.0029412489384412766,0.07402295619249344,0.08122178167104721,0.07787124067544937
32,Mo,0,12.774024263012489,1.834561948025378,3.7200000000000006,0.08154464513063431,0.0011046732543036342,0.08294805139303207,0.08143733441829681,0.08024855703115463
33,Mo,0,11.178866388031297,4.597456448063598,3.720000000000001,0.08366230875253677,0.0003818787226919085,0.08340562134981155,0.08420214802026749,0.08337914943695068
34,Mo,0,9.583708513050105,7.360350948101818,3.720000000000001,0.0768912062048912,0.0015918259741738439,0.07529007643461227,0.07906222343444824,0.07632129639387131
35,Mo,0,7.988550638068913,10.123245448140038,3.7200000000000015,0.08561253547668457,0.00269547407515347,0.08900771290063858,0.08241396397352219,0.08541592955589294
36,Mo,0,6.393392763087722,12.886139948178256,3.7200000000000015,0.07438353449106216,0.0006620952044613659,0.07434538751840591,0.07521282881498337,0.07359237968921661
37,Mo,0,4.7982348881065295,15.649034448216476,3.7200000000000015,0.07662556320428848,0.0014832670567557216,0.0785726010799408,0.07497609406709671,0.07632800936698914
38,Mo,0,3.2030770131253377,18.411928948254698,3.720000000000002,0.07368633151054382,0.003442607820034027,0.07828778028488159,0.07276304066181183,0.07000817358493805
39,Mo,0,1.6079191381441458,21.174823448292916,3.720000000000002,0.08251690864562988,0.004558573942631483,0.08005080372095108,0.08890841156244278,0.07859150320291519
40,Mo,0,15.964340013012489,1.834561948025378,3.720000000000001,0.06972090154886246,0.004588837269693613,0.06496682018041611,0.06827235966920853,0.07592353969812393
41,Mo,0,14.369182138031297,4.597456448063598,3.720000000000001,0.08056540042161942,0.0037866595666855574,0.07587753981351852,0.08515124022960663,0.08066743612289429
42,Mo,0,12.774024263050105,7.360350948101818,3.7200000000000015,0.078069306910038,0.0013524856185540557,0.07635951042175293,0.07818174362182617,0.07966668158769608
43,Mo,0,11.178866388068913,10.123245448140038,3.7200000000000015,0.07570464164018631,0.0028734933584928513,0.07279989868402481,0.07469585537910461,0.0796181708574295
44,Mo,0,9.583708513087721,12.886139948178256,3.7200000000000015,0.0724254846572876,0.0013829251984134316,0.07047474384307861,0.07352204620838165,0.07327965646982193
45,Mo,0,7.988550638106529,15.649034448216476,3.720000000000002,0.0750858262181282,0.0023855611216276884,0.07191963493824005,0.07566007226705551,0.07767777144908905
46,Mo,0,6.3933927631253376,18.411928948254698,3.720000000000002,0.07811027020215988,0.0029496769420802593,0.08212407678365707,0.07511954754590988,0.07708717882633209
47,Mo,0,4.798234888144146,21.174823448292916,3.7200000000000024,0.07658272236585617,0.002989528002217412,0.07257620990276337,0.07741688191890717,0.07975508272647858
48,Mo,0,19.15465576301249,1.834561948025378,3.720000000000001,0.07688318938016891,0.00012137534940848127,0.07696286588907242,0.0769750103354454,0.07671167701482773
49,Mo,0,17.5594978880313,4.597456448063598,3.7200000000000015,0.08224762976169586,0.004406845662742853,0.08526559919118881,0.07601642608642578,0.0854608565568924
50,Mo,0,15.964340013050105,7.360350948101818,3.7200000000000015,0.07939932495355606,0.0021739101503044367,0.08226039260625839,0.07699434459209442,0.07894323766231537
51,Mo,0,14.369182138068913,10.123245448140038,3.7200000000000015,0.0730111375451088,0.0020497047808021307,0.07245302945375443,0.0757535845041275,0.07082679122686386
52,Mo,0,12.774024263087721,12.886139948178256,3.720000000000002,0.07599327713251114,0.003803255967795849,0.07309805601835251,0.07351527363061905,0.08136649429798126
53,Mo,0,11.17886638810653,15.649034448216476,3.720000000000002,0.07936132699251175,0.0006853528902865946,0.07846987247467041,0.07947759330272675,0.08013651520013809
54,Mo,0,9.583708513125337,18.411928948254698,3.7200000000000024,0.0768846645951271,0.001377616310492158,0.0782548040151596,0.07739909738302231,0.0750001072883606
55,Mo,0,7.988550638144146,21.174823448292916,3.7200000000000024,0.07788070291280746,0.0011330057168379426,0.07627847045660019,0.07866755872964859,0.07869606465101242
56,Mo,0,22.34497151301249,1.834561948025378,3.7200000000000015,0.07984951138496399,0.00426908116787672,0.08568432182073593,0.0782751813530922,0.07558903843164444
57,Mo,0,20.7498136380313,4.597456448063598,3.7200000000000015,0.07844771444797516,0.004680348094552755,0.0835563912987709,0.07953817397356033,0.07224857807159424
58,Mo,0,19.154655763050105,7.360350948101818,3.7200000000000015,0.07624004036188126,0.001409946009516716,0.0775073915719986,0.07427322119474411,0.07693953067064285
59,Mo,0,17.55949788806891,10.123245448140038,3.720000000000002,0.07695572823286057,0.0017255292041227221,0.07452186197042465,0.07801966369152069,0.07832565158605576
60,Mo,0,15.964340013087721,12.886139948178256,3.720000000000002,0.08173447102308273,0.0013739046407863498,0.08298982679843903,0.07982247322797775,0.08239112049341202
61,Mo,0,14.36918213810653,15.649034448216476,3.7200000000000024,0.07810857146978378,0.0024759650696069,0.07740424573421478,0.07549028843641281,0.08143118023872375
62,Mo,0,12.774024263125337,18.411928948254698,3.7200000000000024,0.08211508393287659,0.001054643769748509,0.0830921083688736,0.08260251581668854,0.08065062016248703
63,Mo,0,11.178866388144145,21.174823448292916,3.720000000000003,0.08317726105451584,0.0019341869046911597,0.08527354151010513,0.08365091681480408,0.0806073397397995
64,S,0,1.5823966120063198,0.9283325520128419,2.16,0.08219092339277267,0.005551064852625132,0.08711481094360352,0.08502405881881714,0.07443388551473618
65,S,0,-0.012761262974872345,3.691227052051062,2.1600000000000006,0.07632296532392502,0.004186062142252922,0.07053595781326294,0.07813592255115509,0.08029701560735703
66,S,0,-1.6079191379560638,6.454121552089282,2.1600000000000006,0.07888404279947281,0.005595293361693621,0.07891833037137985,0.07201416790485382,0.08571965247392654
67,S,0,-3.2030770129372557,9.217016052127502,2.160000000000001,0.07916325330734253,0.003666896605864167,0.08280825614929199,0.08053522557020187,0.07414627820253372
68,S,0,-4.798234887918449,11.979910552165723,2.160000000000001,0.07940203696489334,0.004441685974597931,0.08509141951799393,0.074251689016819,0.0788629949092865
69,S,0,-6.393392762899639,14.742805052203943,2.1600000000000015,0.074214406311512,0.0047346134670078754,0.0755685493350029,0.06785845756530762,0.07921619713306427
70,S,0,-7.988550637880831,17.505699552242163,2.1600000000000015,0.07890375703573227,0.0028221779502928257,0.07500165700912476,0.08012867718935013,0.08158092945814133
71,S,0,-9.583708512862023,20.26859405228038,2.160000000000002,0.07938011735677719,0.006886839866638184,0.07060864567756653,0.08009994775056839,0.08743175119161606
72,S,0,4.772712362006319,0.9283325520128419,2.1600000000000006,0.07597138732671738,0.003603154793381691,0.0809592753648758,0.07257477194070816,0.07438011467456818
73,S,0,3.177554487025127,3.691227052051062,2.1600000000000006,0.07853233069181442,0.0033186408691108227,0.07506512105464935,0.07752662152051926,0.08300526440143585
74,S,0,1.5823966120439357,6.454121552089282,2.160000000000001,0.08661600947380066,0.001642200630158186,0.08893485367298126,0.08556818962097168,0.08534498512744904
75,S,0,-0.012761262937256213,9.217016052127502,2.160000000000001,0.07945656031370163,0.002776321256533265,0.07637028396129608,0.07889777421951294,0.08310163021087646
76,S,0,-1.607919137918449,11.979910552165723,2.1600000000000015,0.07122479379177094,0.004759435076266527,0.06457836925983429,0.07362759858369827,0.07546840608119965
77,S,0,-3.20307701289964,14.742805052203943,2.1600000000000015,0.07542098313570023,0.0026032591704279184,0.07190302014350891,0.07624005526304245,0.07811985909938812
78,S,0,-4.798234887880832,17.505699552242163,2.160000000000002,0.07397410273551941,0.001024550525471568,0.07474634051322937,0.07464971393346786,0.0725262388586998
79,S,0,-6.393392762862024,20.26859405228038,2.160000000000002,0.07842830568552017,0.0023087123408913612,0.08052115887403488,0.07521157711744308,0.07955217361450195
80,S,0,7.96302811200632,0.9283325520128419,2.1600000000000006,0.07709037512540817,0.005095122382044792,0.0798877626657486,0.0814424529671669,0.06994090974330902
81,S,0,6.367870237025128,3.691227052051062,2.160000000000001,0.07819842547178268,0.004088534042239189,0.07828529179096222,0.08316183090209961,0.07314813882112503
82,S,0,4.7727123620439365,6.454121552089282,2.160000000000001,0.07908123731613159,0.0064947702921926975,0.08729547262191772,0.07853330671787262,0.07141493260860443
83,S,0,3.1775544870627446,9.217016052127502,2.1600000000000015,0.07677022367715836,0.00415916508063674,0.07102096825838089,0.07856898009777069,0.08072073012590408
84,X,1,1.5823966120815518,11.979910552165723,2.1600000000000015,0.07325822860002518,0.0017929658060893416,0.07291607558727264,0.0712534710764885,0.07560515403747559
85,S,0,-0.012761262899639192,14.742805052203943,2.160000000000002,0.07507038861513138,0.0025041690096259117,0.07824719697237015,0.07483744621276855,0.07212654501199722
86,S,0,-1.607919137880831,17.505699552242163,2.160000000000002,0.08159264177083969,0.0060362303629517555,0.07437962293624878,0.08124522864818573,0.08915305882692337
87,S,0,-3.203077012862023,20.26859405228038,2.160000000000002,0.07483676075935364,0.005353320389986038,0.08238285034894943,0.0705350786447525,0.07159235328435898
88,S,0,11.15334386200632,0.9283325520128419,2.160000000000001,0.07768905907869339,0.0050562405958771706,0.0784461498260498,0.0711527168750763,0.08346831053495407
89,S,0,9.558185987025128,3.691227052051062,2.160000000000001,0.07219144701957703,0.006543580908328295,0.07856375724077225,0.06319384276866913,0.0748167335987091
90,S,0,7.963028112043936,6.454121552089282,2.1600000000000015,0.08062037825584412,0.00456907507032156,0.08036883175373077,0.07515444606542587,0.0863378643989563
91,S,0,6.3678702370627445,9.217016052127502,2.1600000000000015,0.07767284661531448,0.004964740481227636,0.08407370746135712,0.07197347283363342,0.0769713744521141
92,S,0,4.772712362081552,11.979910552165723,2.160000000000002,0.07321034371852875,0.006045538932085037,0.06736224889755249,0.0707332193851471,0.08153556287288666
93,S,0,3.1775544871003607,14.742805052203943,2.160000000000002,0.0797354206442833,0.0018779030069708824,0.0789327621459961,0.07794435322284698,0.08232913911342621
94,S,0,1.5823966121191688,17.505699552242163,2.160000000000002,0.07751252502202988,0.0055389669723808765,0.07241285592317581,0.07491306215524673,0.08521165698766708
95,S,0,-0.01276126286202306,20.26859405228038,2.1600000000000024,0.08141518384218216,0.004843562375754118,0.07521557807922363,0.08199233561754227,0.08703764528036118
96,S,0,14.343659612006318,0.9283325520128419,2.160000000000001,0.07555534690618515,0.004068463109433651,0.06981175392866135,0.07813224196434021,0.0787220373749733
97,S,0,12.748501737025126,3.691227052051062,2.1600000000000015,0.0802459642291069,0.004392566159367561,0.07715296745300293,0.08645796775817871,0.07712694257497787
98,S,0,11.153343862043934,6.454121552089282,2.1600000000000015,0.07759734988212585,0.0035092008765786886,0.07464710623025894,0.0756164938211441,0.08252844959497452
99,S,0,9.558185987062743,9.217016052127502,2.160000000000002,0.07666715234518051,0.0064193326979875565,0.07846633344888687,0.0680614560842514,0.08347365260124207
100,S,0,7.96302811208155,11.979910552165723,2.160000000000002,0.08373910188674927,0.0010893543949350715,0.08493249863386154,0.08229866623878479,0.08398614078760147
101,S,0,6.367870237100359,14.742805052203943,2.160000000000002,0.07643706351518631,0.0019832730758935213,0.07816857099533081,0.07366042584180832,0.0774821862578392
102,S,0,4.772712362119167,17.505699552242163,2.1600000000000024,0.07911372184753418,0.0023798292968422174,0.08197343349456787,0.079220712184906,0.07614701241254807
103,S,0,3.177554487137975,20.26859405228038,2.1600000000000024,0.07352683693170547,0.002109566703438759,0.07636956125497818,0.07288944721221924,0.0713215097784996
104,S,0,17.533975362006316,0.9283325520128419,2.1600000000000015,0.0781276524066925,0.0023003299720585346,0.0813601091504097,0.07682874798774719,0.07619410008192062
105,S,0,15.938817487025126,3.691227052051062,2.1600000000000015,0.0799112543463707,0.005618568509817123,0.08785710483789444,0.0759478285908699,0.07592883706092834
106,S,0,14.343659612043934,6.454121552089282,2.160000000000002,0.07981549948453903,0.003556159557774663,0.07483451813459396,0.08290749043226242,0.08170447498559952
107,S,0,12.748501737062742,9.217016052127502,2.160000000000002,0.07845624536275864,0.002320624189451337,0.08111810684204102,0.07546284049749374,0.07878777384757996
108,S,0,11.153343862081549,11.979910552165723,2.160000000000002,0.07161111384630203,0.0019190062303096056,0.07150373607873917,0.06931634247303009,0.07401324808597565
109,S,0,9.558185987100359,14.742805052203943,2.1600000000000024,0.07721942663192749,0.002477769972756505,0.07841623574495316,0.07947317510843277,0.07376887649297714
110,Se,1,7.963028112119167,17.505699552242163,2.1600000000000024,0.07750093191862106,0.001913508283905685,0.07988977432250977,0.07740757614374161,0.07520544528961182
