site_index,species,node_type,x,y,z,mask_mean,mask_std,mask_seed_123,mask_seed_456,mask_seed_789
71,S,0,-9.583708512862023,20.26859405228038,2.160000000000002,0.2325461506843567,0.002258479129523039,0.23519399762153625,0.23276907205581665,0.22967536747455597
72,S,0,4.772712362006319,0.9283325520128419,2.1600000000000006,0.07615282386541367,0.003408257383853197,0.0808352380990982,0.07282138615846634,0.07480183243751526
73,S,0,3.177554487025127,3.691227052051062,2.1600000000000006,0.20678646862506866,0.04483526945114136,0.2671530544757843,0.159804105758667,0.1934022605419159
74,S,0,1.5823966120439357,6.454121552089282,2.160000000000001,0.09496030956506729,0.024154944345355034,0.12407159805297852,0.064925916492939,0.09588344395160675
75,S,0,-0.012761262937256213,9.217016052127502,2.160000000000001,0.08081377297639847,0.00346097513101995,0.0762096717953682,0.0816773772239685,0.0845542922616005
76,S,0,-1.607919137918449,11.979910552165723,2.1600000000000015,0.07239457219839096,0.0052908118814229965,0.06494153290987015,0.0755482167005539,0.07669396698474884
77,S,0,-3.20307701289964,14.742805052203943,2.1600000000000015,0.11479568481445312,0.02092822454869747,0.1439943164587021,0.10438757389783859,0.09600518643856049
78,S,0,-4.798234887880832,17.505699552242163,2.160000000000002,0.10654924064874649,0.006038801744580269,0.11382181942462921,0.09903572499752045,0.10679018497467041
79,S,0,-6.393392762862024,20.26859405228038,2.160000000000002,0.25930455327033997,0.006305646616965532,0.2676428556442261,0.25239744782447815,0.25787341594696045
80,S,0,7.96302811200632,0.9283325520128419,2.1600000000000006,0.0776842013001442,0.0053546535782516,0.08031255006790161,0.08252041786909103,0.07021963596343994
81,S,0,6.367870237025128,3.691227052051062,2.160000000000001,0.08146347105503082,0.003986511845141649,0.0832231193780899,0.08522219210863113,0.07594509422779083
82,S,0,4.7727123620439365,6.454121552089282,2.160000000000001,0.16604770720005035,0.041042204946279526,0.2224118411540985,0.12586534023284912,0.14986594021320343
83,S,0,3.1775544870627446,9.217016052127502,2.1600000000000015,0.07938506454229355,0.0042464854195714,0.07347053289413452,0.08144085109233856,0.08324381709098816
84,X,1,1.5823966120815518,11.979910552165723,2.1600000000000015,0.10836237668991089,0.006215350236743689,0.11567845195531845,0.10048507899045944,0.10892358422279358
85,S,0,-0.012761262899639192,14.742805052203943,2.160000000000002,0.07632385194301605,0.0024682837538421154,0.07940558344125748,0.07620278745889664,0.07336318492889404
86,S,0,-1.607919137880831,17.505699552242163,2.160000000000002,0.17126168310642242,0.03479848802089691,0.22004812955856323,0.14127248525619507,0.15246446430683136
87,S,0,-3.203077012862023,20.26859405228038,2.160000000000002,0.07258959859609604,0.004945587832480669,0.0794563964009285,0.06800574064254761,0.07030665129423141
88,S,0,11.15334386200632,0.9283325520128419,2.160000000000001,0.23475508391857147,0.011745135299861431,0.2410498410463333,0.2182958871126175,0.24491950869560242
89,S,0,9.558185987025128,3.691227052051062,2.160000000000001,0.24306261539459229,0.014583032578229904,0.2636546790599823,0.2317805141210556,0.23375263810157776
90,S,0,7.963028112043936,6.454121552089282,2.1600000000000015,0.15329883992671967,0.04636228084564209,0.2188647836446762,0.12036623805761337,0.12066550552845001
91,S,0,6.3678702370627445,9.217016052127502,2.1600000000000015,0.11497331410646439,0.01884116791188717,0.14100371301174164,0.09702879190444946,0.10688744485378265
92,S,0,4.772712362081552,11.979910552165723,2.160000000000002,0.080181784927845,0.00425037182867527,0.07486817240715027,0.08040494471788406,0.08527223765850067
93,S,0,3.1775544871003607,14.742805052203943,2.160000000000002,0.08256600052118301,0.001910629915073514,0.07988473027944565,0.08419619500637054,0.08361708372831345
94,S,0,1.5823966121191688,17.505699552242163,2.160000000000002,0.12469115853309631,0.0326647013425827,0.17061610519886017,0.09741032868623734,0.10604703426361084
95,S,0,-0.01276126286202306,20.26859405228038,2.1600000000000024,0.13452237844467163,0.039835017174482346,0.1897336095571518,0.11661378294229507,0.09721972793340683
96,S,0,14.343659612006318,0.9283325520128419,2.160000000000001,0.1340736597776413,0.0583663135766983,0.09991385042667389,0.0860784500837326,0.2162286788225174
97,S,0,12.748501737025126,3.691227052051062,2.1600000000000015,0.14909492433071136,0.06449055671691895,0.23813045024871826,0.12169601768255234,0.08745831251144409
